id,path,name,type,category_raw,ext,bucket,well,tags,event_key,record_id
4762a3d582fdf5be3c30fa25c224a08d11e29798,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-11 B/MUD_LOG_1.DLIS,MUD_LOG_1.DLIS,file,well_data,dlis,Well_Logs_Wireline,15/9-F-11B,DLIS,mud log 1,15/9-F-11B|Well_Logs_Wireline|mud log 1
cc7e4b60ac531dd6f96974ef212e0e7d163721c9,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-11 B/MUD_LOG_1_INF_1.ASC,MUD_LOG_1_INF_1.ASC,file,well_data,asc,Well_Logs_Wireline,15/9-F-11B,,mud log 1 inf 1,15/9-F-11B|Well_Logs_Wireline|mud log 1 inf 1
efb56bf8da3a4af3ed280caae3c7a115decd2505,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-11 B/MUD_LOG_MD_PLOT_1.PDF,MUD_LOG_MD_PLOT_1.PDF,file,well_data,pdf,Well_Logs_Wireline,15/9-F-11B,,mud log md plot 1,15/9-F-11B|Well_Logs_Wireline|mud log md plot 1
234b0e569ce71dbbc3cd2160ef1996cd5c099bc6,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-11 B/MUD_LOG_MD_PLOT_2.PDF,MUD_LOG_MD_PLOT_2.PDF,file,well_data,pdf,Well_Logs_Wireline,15/9-F-11B,,mud log md plot 2,15/9-F-11B|Well_Logs_Wireline|mud log md plot 2
b6f546394e72a289f4528b65afe63d9a394b363d,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-11 B/MUD_LOG_MD_PLOT_3.PDF,MUD_LOG_MD_PLOT_3.PDF,file,well_data,pdf,Well_Logs_Wireline,15/9-F-11B,,mud log md plot 3,15/9-F-11B|Well_Logs_Wireline|mud log md plot 3
7dcbf28ecbe30d20f548af5d6280e74bb3f8cb05,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-11 B/MUD_LOG_REPORT_1.PDF,MUD_LOG_REPORT_1.PDF,file,well_data,pdf,Well_Logs_Wireline,15/9-F-11B,,mud log report 1,15/9-F-11B|Well_Logs_Wireline|mud log report 1
951659abf5992007c12fd62977c59af37d599559,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/01.MUD_LOG/15_9-F-11 B/MUD_LOG_TVD_PLOT_1.PDF,MUD_LOG_TVD_PLOT_1.PDF,file,well_data,pdf,Well_Logs_Wireline,15/9-F-11B,,mud log tvd plot 1,15/9-F-11B|Well_Logs_Wireline|mud log tvd plot 1
d5fbd06fa8508ebf5c4f6dae2256aaf28ba2bd16,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/LOGGING_SUMMARY_5.ASC,LOGGING_SUMMARY_5.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-F-11B,,logging summary 5,15/9-F-11B|Drilling_LWD_MWD|logging summary 5
74c4a3d4218ed5ca831aa1b3866af44fec763aa0,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/MWD_REPORT_1.PDF,MWD_REPORT_1.PDF,file,well_data,pdf,Drilling_LWD_MWD,15/9-F-11B,,mwd report 1,15/9-F-11B|Drilling_LWD_MWD|mwd report 1
6fa46b7001a4fa4d754fa792ba1bf3a5962fc001,dbfs:/Volumes/equinor_asa_volve_data_village/public/volve/Well_logs/02.LWD_EWL/15_9-F-11 B/WL_RAW_BHPR-CAL-DEN-GR-MECH-NEU-REMP_MWD_1-2_INF_1.ASC,WL_RAW_BHPR-CAL-DEN-GR-MECH-NEU-REMP_MWD_1-2_INF_1.ASC,file,well_data,asc,Drilling_LWD_MWD,15/9-F-11B,,wl raw bhpr cal den gr mech neu remp mwd 1 2 inf 1,15/9-F-11B|Drilling_LWD_MWD|wl raw bhpr cal den gr mech neu remp mwd 1 2 inf 1
